# source: pvgis_fetch
hour,solar_kw_per_kwp
4063,0.5139
4064,0.63715
4065,0.7324700000000001
4066,0.7597999999999999
4067,0.74338
4068,0.67234
4069,0.57608
4070,0.44115
4071,0.26938999999999996
4072,0.08832
4073,0.02427
4074,0.0
4075,0.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.040240000000000005
4085,0.15278999999999998
4086,0.34514
4087,0.5193099999999999
4088,0.6500199999999999
4089,0.73213
4090,0.77134
4091,0.75507
4092,0.70068
4093,0.5778
4094,0.41135000000000005
4095,0.26231
4096,0.09292
4097,0.02277
4098,0.0
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.04403
4109,0.14973
4110,0.3276
4111,0.47558999999999996
4112,0.61851
4113,0.7052200000000001
4114,0.7254299999999999
4115,0.7130700000000001
4116,0.27033999999999997
4117,0.55537
4118,0.42584
4119,0.10467
4120,0.08971
4121,0.024239999999999998
4122,0.0
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.04519
4133,0.11992
4134,0.16524
4135,0.3529
4136,0.38480000000000003
4137,0.64826
4138,0.74039
4139,0.65386
4140,0.31664
4141,0.22069
4142,0.31688
4143,0.21159999999999998
4144,0.09942000000000001
4145,0.02398
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.03277
4157,0.15094
4158,0.34125
4159,0.51084
4160,0.6345
4161,0.7133400000000001
4162,0.71056
4163,0.7148
4164,0.65137
4165,0.58372
4166,0.44094
4167,0.27512000000000003
4168,0.09636
4169,0.023969999999999998
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.038259999999999995
4181,0.14597
4182,0.28526
4183,0.4482
4184,0.60949
4185,0.69541
4186,0.72881
4187,0.34058999999999995
4188,0.48437
4189,0.039420000000000004
4190,0.03376
4191,0.24977000000000002
4192,0.0152
4193,0.00019
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.03971
4205,0.13978
4206,0.31009
4207,0.43069
4208,0.41906
4209,0.59593
4210,0.6666599999999999
4211,0.6211
4212,0.30257999999999996
4213,0.15003
4214,0.15585
4215,0.25485
4216,0.08841
4217,0.02126
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0046
4229,0.05099
4230,0.30923
4231,0.48011000000000004
4232,0.59738
4233,0.6871
4234,0.54271
4235,0.05022
4236,0.32594
4237,0.34546
4238,0.43563
4239,0.26691000000000004
4240,0.09622
4241,0.02423
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.041659999999999996
4253,0.14262
4254,0.3195
4255,0.48095
4256,0.60442
4257,0.69738
4258,0.74297
4259,0.74358
4260,0.65701
4261,0.5712200000000001
4262,0.44203
4263,0.26447000000000004
4264,0.08439
4265,0.02499
4266,0.0
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.040549999999999996
4277,0.09899
4278,0.19061
4279,0.34452
4280,0.5584
4281,0.6690900000000001
4282,0.65852
4283,0.73524
4284,0.67618
4285,0.58047
4286,0.45377
4287,0.27127999999999997
4288,0.09326000000000001
4289,0.02435
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.010029999999999999
4301,0.14309
4302,0.31918
4303,0.48093
4304,0.60827
4305,0.6990700000000001
4306,0.74287
4307,0.74713
4308,0.68275
4309,0.58938
4310,0.45657
4311,0.26298
4312,0.09261
4313,0.02566
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.04195
4325,0.14165
4326,0.31911
4327,0.485
4328,0.61066
4329,0.69782
4330,0.74415
4331,0.7361599999999999
4332,0.67234
4333,0.58299
4334,0.44333
4335,0.26959
4336,0.09265999999999999
4337,0.02478
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.04082
4349,0.13977
4350,0.31106
4351,0.47484
4352,0.58929
4353,0.66935
4354,0.6982200000000001
4355,0.68745
4356,0.61879
4357,0.5282899999999999
4358,0.43429
4359,0.20177
4360,0.09542
4361,0.02368
4362,0.0
4363,0.0
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.04025
4373,0.1389
4374,0.31695999999999996
4375,0.47917000000000004
4376,0.59799
4377,0.68676
4378,0.7380800000000001
4379,0.73056
4380,0.6736
4381,0.5649
4382,0.44674
4383,0.26913
4384,0.09258
4385,0.024050000000000002
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.036590000000000004
4397,0.13652
4398,0.30963
4399,0.46858
4400,0.5989800000000001
4401,0.6964600000000001
4402,0.73193
4403,0.7439
4404,0.68265
4405,0.57016
4406,0.43501999999999996
4407,0.24006
4408,0.09914
4409,0.024030000000000003
4410,0.0
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.038630000000000005
4421,0.13491999999999998
4422,0.29917
4423,0.45671
4424,0.5914400000000001
4425,0.68053
4426,0.72534
4427,0.7165
4428,0.66716
4429,0.57441
4430,0.42776
4431,0.26037
4432,0.09294
4433,0.023289999999999998
4434,0.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.038840000000000006
4445,0.13558
4446,0.31242000000000003
4447,0.47783
4448,0.5989800000000001
4449,0.6712
4450,0.6957300000000001
4451,0.69485
4452,0.65485
4453,0.5764900000000001
4454,0.43897
4455,0.20146
4456,0.09974
4457,0.022699999999999998
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.03829
4469,0.13541
4470,0.16977
4471,0.46132999999999996
4472,0.58453
4473,0.63888
4474,0.6480199999999999
4475,0.09791
4476,0.1146
4477,0.45687
4478,0.37574
4479,0.22973
4480,0.0081
4481,0.01218
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.03841
4493,0.13572
4494,0.28733
4495,0.48101
4496,0.61111
4497,0.68847
4498,0.67729
4499,0.6826599999999999
4500,0.62326
4501,0.46414999999999995
4502,0.44445999999999997
4503,0.23724
4504,0.08078
4505,0.02188
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.027350000000000003
4517,0.13255
4518,0.15747999999999998
4519,0.18578999999999998
4520,0.20277
4521,0.41337999999999997
4522,0.70428
4523,0.688
4524,0.65773
4525,0.56565
4526,0.43704000000000004
4527,0.26267
4528,0.09195
4529,0.02393
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.03064
4541,0.1402
4542,0.32647000000000004
4543,0.5003299999999999
4544,0.56176
4545,0.6349
4546,0.65234
4547,0.6293500000000001
4548,0.58772
4549,0.44687
4550,0.42464999999999997
4551,0.27820999999999996
4552,0.09692
4553,0.02321
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.03731
4565,0.13572
4566,0.31557999999999997
4567,0.49312
4568,0.6165700000000001
4569,0.7145
4570,0.7530800000000001
4571,0.72699
4572,0.68916
4573,0.6025900000000001
4574,0.45348
4575,0.27302
4576,0.09495999999999999
4577,0.02311
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.03479
4589,0.13347
4590,0.3173
4591,0.48343
4592,0.60741
4593,0.67762
4594,0.69211
4595,0.70699
4596,0.672
4597,0.58151
4598,0.44980000000000003
4599,0.27343
4600,0.09492
4601,0.02283
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0359
4613,0.1333
4614,0.31944
4615,0.48943000000000003
4616,0.6212799999999999
4617,0.7124400000000001
4618,0.759
4619,0.76136
4620,0.70463
4621,0.61188
4622,0.45637
4623,0.27656000000000003
4624,0.0942
4625,0.02106
4626,0.0
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.03495
4637,0.13143000000000002
4638,0.31366000000000005
4639,0.47517000000000004
4640,0.60224
4641,0.6875
4642,0.72135
4643,0.73084
4644,0.67525
4645,0.58335
4646,0.44931
4647,0.26756
4648,0.09529
4649,0.02023
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.02631
4661,0.11911
4662,0.17996
4663,0.20574
4664,0.41151
4665,0.5891900000000001
4666,0.69787
4667,0.7677200000000001
4668,0.66191
4669,0.41758
4670,0.30948000000000003
4671,0.277
4672,0.09459000000000001
4673,0.02345
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.00361
4685,0.01803
4686,0.054939999999999996
4687,0.07295
4688,0.13466
4689,0.2303
4690,0.63095
4691,0.7091799999999999
4692,0.6430499999999999
4693,0.5763400000000001
4694,0.44272
4695,0.2726
4696,0.09689
4697,0.02203
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.03485
4709,0.13132
4710,0.31583
4711,0.48217000000000004
4712,0.61529
4713,0.70582
4714,0.75163
4715,0.7473500000000001
4716,0.6923400000000001
4717,0.6020800000000001
4718,0.44923
4719,0.27667
4720,0.09943
4721,0.02189
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.03301
4733,0.13012
4734,0.31182
4735,0.48519
4736,0.6090399999999999
4737,0.6939099999999999
4738,0.75701
4739,0.74827
4740,0.6898200000000001
4741,0.60626
4742,0.45638
4743,0.27693
4744,0.09437000000000001
4745,0.01984
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.032369999999999996
4757,0.12755
4758,0.30704000000000004
4759,0.46729000000000004
4760,0.5989
4761,0.67708
4762,0.72472
4763,0.7146699999999999
4764,0.67479
4765,0.58745
4766,0.45056
4767,0.11658
4768,0.08123000000000001
4769,0.021079999999999998
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.030379999999999997
4781,0.023420000000000003
4782,0.1678
4783,0.4022
4784,0.59746
4785,0.66816
4786,0.7291799999999999
4787,0.6605800000000001
4788,0.62459
4789,0.43279
4790,0.21391
4791,0.17233
4792,0.04511
4793,0.019129999999999998
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.03102
4805,0.12653
4806,0.30837
4807,0.4753
4808,0.57641
4809,0.6785800000000001
4810,0.7356
4811,0.74261
4812,0.6844199999999999
4813,0.59048
4814,0.44586000000000003
4815,0.27297000000000005
4816,0.09242
4817,0.02041
4818,0.0
4819,0.0
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.031059999999999997
4829,0.12832
4830,0.31818
4831,0.49051
4832,0.61942
4833,0.70198
4834,0.74794
4835,0.72903
4836,0.6767000000000001
4837,0.60419
4838,0.45258
4839,0.27466
4840,0.09164
4841,0.01828
4842,0.0
4843,0.0
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.02962
4853,0.1256
4854,0.31145999999999996
4855,0.47831
4856,0.5987
4857,0.6984
4858,0.74821
4859,0.72572
4860,0.68722
4861,0.59769
4862,0.45815
4863,0.27635000000000004
4864,0.09347
4865,0.01847
4866,0.0
4867,0.0
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.01359
4877,0.12342
4878,0.29229
4879,0.46111
4880,0.5369400000000001
4881,0.63566
4882,0.70409
4883,0.6924199999999999
4884,0.6509199999999999
4885,0.56023
4886,0.42432
4887,0.26221
4888,0.09209999999999999
4889,0.01825
4890,0.0
4891,0.0
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.026359999999999998
4901,0.12186
4902,0.30084
4903,0.46151
4904,0.58093
4905,0.6559400000000001
4906,0.69526
4907,0.6924600000000001
4908,0.61401
4909,0.56625
4910,0.43111
4911,0.26655
4912,0.09083
4913,0.01752
4914,0.0
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.02743
4925,0.12065000000000001
4926,0.29255000000000003
4927,0.46475
4928,0.59147
4929,0.679
4930,0.7207
4931,0.60639
4932,0.6416000000000001
4933,0.57884
4934,0.43295
4935,0.26493
4936,0.09009
4937,0.01703
4938,0.0
4939,0.0
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.02668
4949,0.12123
4950,0.30565
4951,0.47185000000000005
4952,0.60619
4953,0.7024
4954,0.7454500000000001
4955,0.73988
4956,0.70492
4957,0.58751
4958,0.43799
4959,0.27932999999999997
4960,0.01057
4961,0.01653
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.02518
4973,0.11953
4974,0.30657999999999996
4975,0.47978
4976,0.58217
4977,0.69255
4978,0.7367100000000001
4979,0.72461
4980,0.6838
4981,0.5862200000000001
4982,0.44362
4983,0.26819
4984,0.08953
4985,0.016550000000000002
4986,0.0
4987,0.0
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.024030000000000003
4997,0.11998
4998,0.30894
4999,0.48433
5000,0.6155
5001,0.70573
5002,0.73526
5003,0.71863
5004,0.67774
5005,0.55688
5006,0.38588
5007,0.25922
5008,0.08932
5009,0.01499
5010,0.0
5011,0.0
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
