k,broker_count,ablation,seed,capacity_surcharge_mode,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,run_wallclock_sec,peak_rss_mb,capacity_surcharge_divisor
1.0,1,capacity_disabled,20260718,proportional,683.4247073733197,0.19397547501221615,1.0,"{""regulated_utility"": 1.0}",0.6884292333188465,3.5267146059213657,21.56816267247005,0.7440330502823794,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,516.3854616000317,131.7890625,3
1.0,1,capacity_disabled,20260714,proportional,683.2220252346156,0.19393781184115302,1.0,"{""regulated_utility"": 1.0}",0.6701346663283343,3.507636959669805,20.905274886099804,0.738364124057701,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,605.2473971999716,131.90625,3
1.0,1,capacity_disabled,20260717,proportional,681.3468725360607,0.19384639612764748,1.0,"{""regulated_utility"": 1.0}",0.6595393144714787,3.461460297935094,20.57313605436039,0.7208649005541282,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,578.4370933999307,131.43359375,3
1.0,1,capacity_disabled,20260715,proportional,649.9520581069403,0.19410902135120336,1.0,"{""regulated_utility"": 1.0}",0.709140516536293,3.5939212250574326,20.865891458604985,0.7364458388226904,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,604.0663558000233,131.65234375,3
1.0,1,capacity_disabled,20260713,proportional,634.0210489656951,0.19407131733279137,1.0,"{""regulated_utility"": 1.0}",0.695913890079914,3.574783297205548,20.124363964760384,0.7637531901692457,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,639.5670105000027,131.7734375,3
1.0,1,capacity_disabled,20260720,proportional,669.2657932269674,0.19387846872579484,1.0,"{""regulated_utility"": 1.0}",0.6645385155227288,3.477888922430777,20.404719196962507,0.7336978480709002,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,545.9096331000328,131.53515625,3
1.0,1,capacity_disabled,20260719,proportional,664.2776778034022,0.19395479822169137,1.0,"{""regulated_utility"": 1.0}",0.6717871040411202,3.516170257840689,20.38990828691071,0.7543473098237665,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,628.5765112000518,131.41015625,3
1.0,1,capacity_disabled,20260721,proportional,686.1154254518344,0.19394855896200616,1.0,"{""regulated_utility"": 1.0}",0.6925304898209019,3.513015278705462,21.824437625743457,0.7354470959264663,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,586.8186464998871,131.59375,3
1.0,1,capacity_disabled,20260723,proportional,648.8425336085538,0.19395104095651441,1.0,"{""regulated_utility"": 1.0}",0.6783211981998275,3.5143418980403607,20.091029036592026,0.7371332950366212,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,565.8493880000897,131.7578125,3
1.0,1,capacity_disabled,20260724,proportional,679.6300335673556,0.19394072602261542,1.0,"{""regulated_utility"": 1.0}",0.6710528901894437,3.5093984311679414,20.82972173277505,0.7148516441301689,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,602.0140535000246,131.68359375,3
1.0,1,capacity_disabled,20260722,proportional,694.3009147413399,0.19395979920364767,1.0,"{""regulated_utility"": 1.0}",0.6812926358049477,3.5187908335563987,21.67274105000705,0.7307334074408469,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,799.4367662000004,131.93359375,3
1.0,1,capacity_disabled,20260725,proportional,652.3594437779841,0.19395852139706285,1.0,"{""regulated_utility"": 1.0}",0.678499028300379,3.518260228730542,20.142500155604864,0.7282422788865685,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,630.3182377999183,131.796875,3
1.0,1,capacity_disabled,20260726,proportional,673.6160250655535,0.19395611972063767,1.0,"{""regulated_utility"": 1.0}",0.6765620303799845,3.5171639057969464,20.82926573103661,0.7365502245795399,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,626.5908930001315,131.59375,3
1.0,1,capacity_disabled,20260727,proportional,685.8077840815557,0.19394984127599343,1.0,"{""regulated_utility"": 1.0}",0.6758675995518733,3.513799589481385,21.053422030120416,0.7220530746802711,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,623.9816874000244,131.9765625,3
1.0,1,capacity_disabled,20260731,proportional,652.0068958146171,0.19405374860474064,1.0,"{""regulated_utility"": 1.0}",0.713265116338798,3.5660077181653524,21.265008303295065,0.761307178877894,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,529.2897632999811,131.90625,3
1.0,1,capacity_disabled,20260728,proportional,674.815617215399,0.1939868060278293,1.0,"{""regulated_utility"": 1.0}",0.6844354692346359,3.532354158364963,21.04327830916544,0.7427266511253288,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,617.333870699862,131.53515625,3
1.0,1,capacity_disabled,20260732,proportional,652.3306405664343,0.19403680781618537,1.0,"{""regulated_utility"": 1.0}",0.7012598137528931,3.5573654685474185,20.834091768275766,0.7453381572269361,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,538.7489708000794,131.43359375,3
1.0,1,capacity_disabled,20260730,proportional,655.6679385922497,0.1940188527275584,1.0,"{""regulated_utility"": 1.0}",0.6905012097825561,3.548592757793601,20.7043457911759,0.7491895978785109,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,561.0735193998553,131.7890625,3
1.0,1,capacity_disabled,20260733,proportional,683.5313356308502,0.1938812588924194,1.0,"{""regulated_utility"": 1.0}",0.6599709594973472,3.479350138391643,20.697014627749034,0.7235812591326167,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,596.3174051998649,131.65234375,3
1.0,1,capacity_disabled,20260729,proportional,667.4012567885958,0.19393045319052266,1.0,"{""regulated_utility"": 1.0}",0.6782328692472034,3.5039997503522105,20.53067876358664,0.6920707896385033,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,700.1438996000215,131.53515625,3
1.0,1,capacity_both,20260704,proportional,682.3373057551062,0.20372154356208327,1.0,"{""regulated_utility"": 1.0}",0.6424783300441747,3.1087983245187423,22.334999842477508,0.7346240590940905,4668.757792768371,0.20228310502283106,"{""regulated_utility"": 0.0067389649923895595}",0.0,35037.59601499538,0.0,1,634.3333221001085,131.7734375,3
1.0,1,capacity_both,20260705,proportional,727.4215354451002,0.20356757797963485,1.0,"{""regulated_utility"": 1.0}",0.6238192219658112,3.144417914986256,23.000917893383747,0.7000523807362496,4966.925830014684,0.20228310502283106,"{""regulated_utility"": 0.0067389649923895595}",0.0,37081.00089538424,0.0,1,610.1186114000157,131.53515625,3
1.0,1,capacity_both,20260707,proportional,700.9309200428704,0.2037586099250803,1.0,"{""regulated_utility"": 1.0}",0.6388402977824293,3.193370497968873,22.844503914659562,0.7540914164632417,4856.92691994866,0.20353881278538813,"{""regulated_utility"": 0.006780821917808127}",0.0,36032.324926360845,0.0,1,650.9685353999957,131.59375,3
1.0,1,capacity_both,20260706,proportional,710.7030547490422,0.20366150828088928,1.0,"{""regulated_utility"": 1.0}",0.6359517110001823,3.1335162350728574,23.120344511636763,0.7340070940453944,4897.048357821262,0.20319634703196346,"{""regulated_utility"": 0.006769406392693972}",0.0,36326.23966299746,0.0,1,715.9809360001236,131.41015625,3
1.0,1,capacity_both,20260709,proportional,730.4391227239148,0.20359129140968318,1.0,"{""regulated_utility"": 1.0}",0.6321451602621988,3.1447611010347636,23.56238677192506,0.7216610510217978,4991.570313589337,0.20102739726027397,"{""regulated_utility"": 0.006697108066970993}",0.0,37154.57786038815,0.0,1,570.6666923998855,131.68359375,3
1.0,1,capacity_both,20260710,proportional,706.0489488230746,0.20363625996233392,1.0,"{""regulated_utility"": 1.0}",0.6264141637191292,3.136890459488209,22.504162314103354,0.7258866773057074,4871.999347512839,0.20273972602739726,"{""regulated_utility"": 0.0067541856925417655}",0.0,36086.12827926562,0.0,1,513.2053715998773,131.93359375,3
1.0,1,capacity_both,20260708,proportional,693.8592625266433,0.20360382857463286,1.0,"{""regulated_utility"": 1.0}",0.6261845154241049,3.083909083377438,22.06692450981115,0.7329474974355785,4779.807642853683,0.2009132420091324,"{""regulated_utility"": 0.0066933028919329415}",0.0,35447.826401430524,0.0,1,724.3304071000312,131.7578125,3
1.0,1,capacity_both,20260712,proportional,721.1623529590861,0.20366947158731583,1.0,"{""regulated_utility"": 1.0}",0.6304195107797423,3.115519610386233,23.299808959981693,0.7464886288374156,5002.882171054466,0.20353881278538813,"{""regulated_utility"": 0.006780821917808127}",0.0,36816.6200476556,0.0,1,557.966345900204,131.59375,3
1.0,1,capacity_both,20260711,proportional,711.8325944090465,0.20366615917827421,1.0,"{""regulated_utility"": 1.0}",0.6318678069321111,3.1891234182314467,22.982010789674256,0.7134904239501955,4973.112482550581,0.20342465753424657,"{""regulated_utility"": 0.006777016742770075}",0.0,36059.266760331186,0.0,1,592.1707289998885,131.796875,3
1.0,1,capacity_both,20260716,proportional,680.8893034807345,0.20366935985290263,1.0,"{""regulated_utility"": 1.0}",0.6365132639406313,3.100623139276236,21.93765166191292,0.7418363741808583,4679.3887426499505,0.2004566210045662,"{""regulated_utility"": 0.0066780821917807355}",0.0,34961.93617222936,0.0,1,555.7130587000865,131.43359375,3
1.0,1,capacity_both,20260715,proportional,682.6890952767639,0.20389161860053873,1.0,"{""regulated_utility"": 1.0}",0.6649015454635073,3.2446324594961404,22.794849835222408,0.7353496220515797,4758.890735157271,0.19965753424657534,"{""regulated_utility"": 0.006651445966514374}",0.0,35223.82551763577,0.0,1,617.0203156000935,131.53515625,3
1.0,1,capacity_both,20260718,proportional,717.8810442006467,0.20376081932075024,1.0,"{""regulated_utility"": 1.0}",0.6444178935473595,3.1468583910188284,23.61112061758524,0.7431216710816904,4955.1539081342635,0.20296803652968037,"{""regulated_utility"": 0.006761796042617869}",0.0,36889.40111107132,0.0,1,538.6156770999078,131.65234375,3
1.0,1,capacity_both,20260714,proportional,717.3658277054436,0.20363521751404715,1.0,"{""regulated_utility"": 1.0}",0.6251412114910787,3.1324954313956286,22.823538804350886,0.7375764188391095,4937.06305971041,0.20285388127853882,"{""regulated_utility"": 0.006757990867579817}",0.0,36726.22127875871,0.0,1,626.6893182001077,131.90625,3
1.0,1,capacity_both,20260717,proportional,715.3970749643245,0.2035393973407566,1.0,"{""regulated_utility"": 1.0}",0.6139738373223812,3.147810360723767,22.484739830937,0.7198427809762717,4943.909811874485,0.204337899543379,"{""regulated_utility"": 0.006807458143074487}",0.0,36293.17955044122,0.0,1,625.787977,131.7890625,3
1.0,1,capacity_both,20260713,proportional,665.8514913088469,0.20382017209057945,1.0,"{""regulated_utility"": 1.0}",0.6528067704281864,3.122879608323677,21.93488603296173,0.7630797344855822,4621.297030501681,0.2,"{""regulated_utility"": 0.006662861491628529}",0.0,34453.76772465148,0.0,1,684.1816883999854,131.9765625,3
1.0,1,capacity_both,20260720,proportional,702.8565826329493,0.20361476328045167,1.0,"{""regulated_utility"": 1.0}",0.6192075093488557,3.1537266943400746,22.267784244180678,0.7330647794370726,4833.711458102478,0.2050228310502283,"{""regulated_utility"": 0.006830289193302796}",0.0,35941.21681418835,0.0,1,582.6808248001616,131.7734375,3
1.0,1,capacity_both,20260719,proportional,697.4956187542429,0.20365925432053367,1.0,"{""regulated_utility"": 1.0}",0.6269466782840242,3.1418255176466223,22.242889563258213,0.7537031075445098,4815.9658703956,0.2021689497716895,"{""regulated_utility"": 0.006735159817351508}",0.0,35801.26382624955,0.0,1,633.4652001999784,131.53515625,3
1.0,1,capacity_both,20260721,proportional,720.9293442862249,0.2037951593051162,1.0,"{""regulated_utility"": 1.0}",0.647727132156519,3.206621309620955,23.91369369811685,0.7346856889750264,4939.987508353308,0.2045662100456621,"{""regulated_utility"": 0.00681506849315059}",0.0,37027.78443219716,0.0,1,614.3254131001886,131.53515625,3
1.0,1,capacity_both,20260723,proportional,681.4280645028916,0.20369673356897497,1.0,"{""regulated_utility"": 1.0}",0.6332963958054442,3.2027960032832175,21.935302890525993,0.7361813391730483,4666.2369074773305,0.20228310502283106,"{""regulated_utility"": 0.0067389649923895595}",0.0,34971.024012319445,0.0,1,557.6446475000121,131.41015625,3
1.0,1,capacity_both,20260724,proportional,713.4289888314971,0.20359100396622773,1.0,"{""regulated_utility"": 1.0}",0.6260681382662658,3.199555757853676,22.663371868940683,0.7139128504627911,4890.387420205136,0.2021689497716895,"{""regulated_utility"": 0.006735159817351508}",0.0,36333.85410748662,0.0,1,614.2577455001883,131.68359375,3
1.0,1,capacity_both,20260726,proportional,707.4010520515709,0.203689481631383,1.0,"{""regulated_utility"": 1.0}",0.6315558465307367,3.124837473651014,22.627378327316904,0.7353505770187614,4800.186556884703,0.2014840182648402,"{""regulated_utility"": 0.006712328767123199}",0.0,36376.86084468477,0.0,1,617.4196166999172,131.7578125,3
1.0,1,capacity_both,20260725,proportional,685.0588712042438,0.2036863052859446,1.0,"{""regulated_utility"": 1.0}",0.6333422045378981,3.174772342744996,22.118038755257338,0.7274742725599062,4750.819078269143,0.20296803652968037,"{""regulated_utility"": 0.006761796042617869}",0.0,35001.79600246637,0.0,1,650.7353459999431,131.93359375,3
1.0,1,capacity_both,20260722,proportional,729.2495466439109,0.20372850889475655,1.0,"{""regulated_utility"": 1.0}",0.6367191256727965,3.143748776677774,23.720266938672697,0.7298753211736491,4997.516747984059,0.20445205479452055,"{""regulated_utility"": 0.006811263318112539}",0.0,37501.79915537852,0.0,1,825.2379942000844,131.59375,3
1.0,1,capacity_both,20260727,proportional,720.1237587139294,0.20366014221355822,1.0,"{""regulated_utility"": 1.0}",0.6298102786149721,3.180989955827506,22.940696483228294,0.7209510361268773,4987.395235955872,0.2019406392694064,"{""regulated_utility"": 0.006727549467275405}",0.0,36762.255840635306,0.0,1,635.8646550001577,131.59375,3
1.0,1,capacity_both,20260728,proportional,708.6895951823944,0.20373005502789954,1.0,"{""regulated_utility"": 1.0}",0.6395620907549827,3.1995484394765534,22.930737738739072,0.7419037899934707,4942.0527532902015,0.2014840182648402,"{""regulated_utility"": 0.006712328767123199}",0.0,36330.952695926026,0.0,1,633.1818496999331,131.796875,3
1.0,1,capacity_both,20260731,proportional,685.1234277283888,0.20391561288856525,1.0,"{""regulated_utility"": 1.0}",0.669727912412846,3.208339852899707,23.246389055219996,0.7603906899297468,4729.685191942673,0.2014840182648402,"{""regulated_utility"": 0.006712328767123199}",0.0,35425.587874206154,0.0,1,541.5763946999796,131.65234375,3
1.0,1,capacity_both,20260732,proportional,685.189201718364,0.2038161069210785,1.0,"{""regulated_utility"": 1.0}",0.6571137830753101,3.226170177099159,22.744150930249447,0.744059177129073,4708.435516093173,0.2002283105022831,"{""regulated_utility"": 0.006670471841704632}",0.0,35232.35051540786,0.0,1,540.2105135999154,131.90625,3
1.0,1,capacity_both,20260730,proportional,688.5881520941527,0.20376586860626295,1.0,"{""regulated_utility"": 1.0}",0.6470381274384062,3.1523683219131686,22.63031191850936,0.748246653426845,4741.359882273333,0.20182648401826483,"{""regulated_utility"": 0.0067237442922373535}",0.0,35501.0008199791,0.0,1,570.5401645000093,131.53515625,3
1.0,1,capacity_both,20260733,proportional,717.6617496535401,0.20356763061650882,1.0,"{""regulated_utility"": 1.0}",0.6147716180993331,3.0970540911127906,22.6028135714854,0.7227435772571107,4865.552506265354,0.20570776255707762,"{""regulated_utility"": 0.006853120243531106}",0.0,36709.79439064053,0.0,1,613.9815339001361,131.7890625,3
1.0,1,capacity_both,20260729,proportional,700.7860321612764,0.20363693702276417,1.0,"{""regulated_utility"": 1.0}",0.631354286713313,3.2847829606070706,22.39879863822765,0.6912283802389478,4958.786000188801,0.2019406392694064,"{""regulated_utility"": 0.006727549467275405}",0.0,35394.93306335935,0.0,1,710.034459900111,131.43359375,3
1.0,1,capacity_disabled,20260705,proportional,693.0161758112904,0.19393377922552635,1.0,"{""regulated_utility"": 1.0}",0.6687899405309747,3.5060247996567755,21.158763411418793,0.7011510865918867,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,601.3937629000284,131.7734375,5
1.0,1,capacity_disabled,20260704,proportional,649.7467193394376,0.19398573239780484,1.0,"{""regulated_utility"": 1.0}",0.6863326826054117,3.5319476804894845,20.45557998036918,0.7355361341616232,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,670.1650684999768,131.9765625,5
1.0,1,capacity_disabled,20260707,proportional,667.2205540913945,0.1939538967352901,1.0,"{""regulated_utility"": 1.0}",0.6836902694543493,3.515466177265209,20.838261150519465,0.7549575970276509,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,654.1968617001548,131.53515625,5
1.0,1,capacity_disabled,20260706,proportional,676.7653034075242,0.1939309797791998,1.0,"{""regulated_utility"": 1.0}",0.6800753750258252,3.504170553629757,21.143009356800377,0.7348906640414963,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,718.0972947000992,131.53515625,5
1.0,1,capacity_disabled,20260710,proportional,672.3945196047291,0.19392449136084222,1.0,"{""regulated_utility"": 1.0}",0.6715414466559639,3.500992579457727,20.632297508341075,0.7267403061928125,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,515.2445846998598,131.7578125,5
1.0,1,capacity_disabled,20260709,proportional,695.8002838809097,0.19393119359580502,1.0,"{""regulated_utility"": 1.0}",0.6758379498434416,3.504581977079471,21.546980793616658,0.7229248456395994,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,568.8378506000154,131.68359375,5
1.0,1,capacity_disabled,20260708,proportional,660.9392090079676,0.19393899628325062,1.0,"{""regulated_utility"": 1.0}",0.6707704426509437,3.508462802372648,20.261305955174862,0.733952719697595,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,749.1798494998366,131.41015625,5
1.0,1,capacity_disabled,20260712,proportional,686.5467493925996,0.1938881548005885,1.0,"{""regulated_utility"": 1.0}",0.6750388767385166,3.4824591386817354,21.270488906903367,0.7474076370586199,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,553.8823077001143,131.59375,5
1.0,1,capacity_disabled,20260711,proportional,677.6729988716864,0.19388720335441864,1.0,"{""regulated_utility"": 1.0}",0.6784551893863281,3.4821923646209894,21.000839721438094,0.7143371823567679,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,593.9847571998835,131.93359375,5
1.0,1,capacity_disabled,20260716,proportional,648.616202443463,0.19401030532085328,1.0,"{""regulated_utility"": 1.0}",0.6799467452082625,3.5443540916180063,20.18723482479201,0.7426522653732859,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,542.5784134999849,131.90625,5
1.0,1,capacity_disabled,20260714,proportional,683.2220252346156,0.19393781184115302,1.0,"{""regulated_utility"": 1.0}",0.6701346663283343,3.507636959669805,20.905274886099804,0.738364124057701,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,629.2839087999891,131.796875,5
1.0,1,capacity_disabled,20260715,proportional,649.9520581069403,0.19410902135120336,1.0,"{""regulated_utility"": 1.0}",0.709140516536293,3.5939212250574326,20.865891458604985,0.7364458388226904,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,624.0039073999505,131.65234375,5
1.0,1,capacity_disabled,20260718,proportional,683.4247073733197,0.19397547501221615,1.0,"{""regulated_utility"": 1.0}",0.6884292333188465,3.5267146059213657,21.56816267247005,0.7440330502823794,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,532.8078520998824,131.7890625,5
1.0,1,capacity_disabled,20260713,proportional,634.0210489656951,0.19407131733279137,1.0,"{""regulated_utility"": 1.0}",0.695913890079914,3.574783297205548,20.124363964760384,0.7637531901692457,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,674.4794449999463,131.59375,5
1.0,1,capacity_disabled,20260717,proportional,681.3468725360607,0.19384639612764748,1.0,"{""regulated_utility"": 1.0}",0.6595393144714787,3.461460297935094,20.57313605436039,0.7208649005541282,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,629.5688530998304,131.53515625,5
1.0,1,capacity_disabled,20260720,proportional,669.2657932269674,0.19387846872579484,1.0,"{""regulated_utility"": 1.0}",0.6645385155227288,3.477888922430777,20.404719196962507,0.7336978480709002,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,593.4060077001341,131.7734375,5
1.0,1,capacity_disabled,20260719,proportional,664.2776778034022,0.19395479822169137,1.0,"{""regulated_utility"": 1.0}",0.6717871040411202,3.516170257840689,20.38990828691071,0.7543473098237665,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,642.55683399993,131.43359375,5
1.0,1,capacity_disabled,20260721,proportional,686.1154254518344,0.19394855896200616,1.0,"{""regulated_utility"": 1.0}",0.6925304898209019,3.513015278705462,21.824437625743457,0.7354470959264663,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,618.9349827999249,131.9765625,5
1.0,1,capacity_disabled,20260723,proportional,648.8425336085538,0.19395104095651441,1.0,"{""regulated_utility"": 1.0}",0.6783211981998275,3.5143418980403607,20.091029036592026,0.7371332950366212,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,568.9694296999369,131.53515625,5
1.0,1,capacity_disabled,20260724,proportional,679.6300335673556,0.19394072602261542,1.0,"{""regulated_utility"": 1.0}",0.6710528901894437,3.5093984311679414,20.82972173277505,0.7148516441301689,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,601.3392363998573,131.7578125,5
1.0,1,capacity_disabled,20260722,proportional,694.3009147413399,0.19395979920364767,1.0,"{""regulated_utility"": 1.0}",0.6812926358049477,3.5187908335563987,21.67274105000705,0.7307334074408469,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,825.4189084998798,131.53515625,5
1.0,1,capacity_disabled,20260725,proportional,652.3594437779841,0.19395852139706285,1.0,"{""regulated_utility"": 1.0}",0.678499028300379,3.518260228730542,20.142500155604864,0.7282422788865685,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,654.7838210999034,131.68359375,5
1.0,1,capacity_disabled,20260726,proportional,673.6160250655535,0.19395611972063767,1.0,"{""regulated_utility"": 1.0}",0.6765620303799845,3.5171639057969464,20.82926573103661,0.7365502245795399,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,643.9809723999351,131.41015625,5
1.0,1,capacity_disabled,20260727,proportional,685.8077840815557,0.19394984127599343,1.0,"{""regulated_utility"": 1.0}",0.6758675995518733,3.513799589481385,21.053422030120416,0.7220530746802711,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,624.9064679997973,131.59375,5
1.0,1,capacity_disabled,20260728,proportional,674.815617215399,0.1939868060278293,1.0,"{""regulated_utility"": 1.0}",0.6844354692346359,3.532354158364963,21.04327830916544,0.7427266511253288,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,634.3192811000627,131.93359375,5
1.0,1,capacity_disabled,20260732,proportional,652.3306405664343,0.19403680781618537,1.0,"{""regulated_utility"": 1.0}",0.7012598137528931,3.5573654685474185,20.834091768275766,0.7453381572269361,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,531.4361827999819,131.7890625,5
1.0,1,capacity_disabled,20260731,proportional,652.0068958146171,0.19405374860474064,1.0,"{""regulated_utility"": 1.0}",0.713265116338798,3.5660077181653524,21.265008303295065,0.761307178877894,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,558.0649264999665,131.65234375,5
1.0,1,capacity_disabled,20260730,proportional,655.6679385922497,0.1940188527275584,1.0,"{""regulated_utility"": 1.0}",0.6905012097825561,3.548592757793601,20.7043457911759,0.7491895978785109,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,585.9432490000036,131.796875,5
1.0,1,capacity_disabled,20260733,proportional,683.5313356308502,0.1938812588924194,1.0,"{""regulated_utility"": 1.0}",0.6599709594973472,3.479350138391643,20.697014627749034,0.7235812591326167,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,606.223538900027,131.59375,5
1.0,1,capacity_disabled,20260729,proportional,667.4012567885958,0.19393045319052266,1.0,"{""regulated_utility"": 1.0}",0.6782328692472034,3.5039997503522105,20.53067876358664,0.6920707896385033,0.0,0.0,"{""regulated_utility"": 0.0}",0.0,0.0,0.0,1,719.4119104000274,131.90625,5
1.0,1,capacity_both,20260704,proportional,670.1940786006272,0.20009041264291608,1.0,"{""regulated_utility"": 1.0}",0.6568828942701335,3.2493918660503267,20.230407241302448,0.7350681788486547,5101.687478601559,0.18835616438356165,"{""regulated_utility"": 0.003764840182648351}",0.0,20653.399487186132,0.0,1,664.0537521999795,131.53515625,5
1.0,1,capacity_both,20260705,proportional,714.6643344160645,0.19999182470147883,1.0,"{""regulated_utility"": 1.0}",0.6390532759859577,3.2255431484175054,20.969171644377635,0.7006712847846702,5427.429401712124,0.18972602739726027,"{""regulated_utility"": 0.003792237442922328}",0.0,21881.952277324654,0.0,1,621.8889519001823,131.7734375,5
1.0,1,capacity_both,20260707,proportional,688.2159457989776,0.20005671011814505,1.0,"{""regulated_utility"": 1.0}",0.6544541284881842,3.234223661387582,20.67287982055753,0.7544812870849471,5309.909762760769,0.18812785388127853,"{""regulated_utility"": 0.00376255707762552}",0.0,21080.983970208297,0.0,1,660.5764186999295,131.9765625,5
1.0,1,capacity_both,20260706,proportional,698.0845023053248,0.20003999522915752,1.0,"{""regulated_utility"": 1.0}",0.6504823960082002,3.2238349224643104,20.929192671303355,0.7344392730374414,5334.488458961333,0.18972602739726027,"{""regulated_utility"": 0.003792237442922328}",0.0,21445.57633897501,0.0,1,713.2673329000827,131.43359375,5
1.0,1,capacity_both,20260709,proportional,717.595714199166,0.20000586646528953,1.0,"{""regulated_utility"": 1.0}",0.6467843890673634,3.2242141513803886,21.40412557804266,0.7223393301710882,5460.104105113505,0.18938356164383563,"{""regulated_utility"": 0.0037853881278538336}",0.0,21968.33977376764,0.0,1,567.3975455001928,131.7578125,5
1.0,1,capacity_both,20260710,proportional,693.496310756974,0.20001036941456787,1.0,"{""regulated_utility"": 1.0}",0.6417190784387151,3.2209121416854867,20.424506498248675,0.7263030338655404,5312.764486755913,0.18915525114155252,"{""regulated_utility"": 0.0037808219178081712}",0.0,21228.54139271336,0.0,1,525.6085182998795,131.53515625,5
1.0,1,capacity_both,20260708,proportional,681.586026527992,0.1999970752448556,1.0,"{""regulated_utility"": 1.0}",0.6411691375248867,3.227780866420003,20.067326889412325,0.7334269302254883,5223.019288376077,0.18698630136986302,"{""regulated_utility"": 0.0037374429223743745}",0.0,20853.27479851279,0.0,1,754.2693064999767,131.53515625,5
1.0,1,capacity_both,20260712,proportional,708.2543207590003,0.20001823226249607,1.0,"{""regulated_utility"": 1.0}",0.6450789131943685,3.203856430128278,21.05324988760502,0.7469099786882744,5472.824001003047,0.1884703196347032,"{""regulated_utility"": 0.0037671232876711827}",0.0,21687.0704349298,0.0,1,590.8647467999253,131.41015625,5
