deferrable_fraction,response_reference_eur_per_kwh,payback_cap_fraction,ablation,seed,k,broker_count,avg_cost_per_agent_eur,avg_cost_per_kwh_eur,load_concentration_hhi,broker_load_share_json,feeder_coefficient_of_variation,feeder_peak_to_average_ratio,feeder_mean_hourly_ramp_kwh,prosumer_self_sufficiency,total_capacity_charge_eur,capacity_fire_rate,mean_broker_surcharge_json,broker_load_share_gini,total_deferred_kwh,switching_rate,n_brokers,row_provenance,run_wallclock_sec,peak_rss_mb
0.2,0.1,0.25,capacity_both,20260721,1.0,3,647.7774598146914,0.18310304232345942,0.35419109690274253,"{""premium_green"": 0.21686946806947552, ""regulated_utility"": 0.37556502063726555, ""volatile_low_cost"": 0.4075655112932589}",0.6546848369972922,3.253303257498612,20.39167484604513,0.713735040553052,5644.245968736871,0.17785388127853882,"{""premium_green"": 0.003914595067433225, ""regulated_utility"": 0.0066436396411000504, ""volatile_low_cost"": 0.007227153419320626}",0.12713069548252243,18801.40265176027,0.005,3,direct,350.77816510002594,129.71875
0.2,0.1,0.25,capacity_both,20260725,1.0,3,607.0837241305962,0.17709774466977315,0.3869308084934601,"{""premium_green"": 0.14906532566242925, ""regulated_utility"": 0.38896098714841115, ""volatile_low_cost"": 0.46197368718915965}",0.6581884574819854,3.272769633442799,19.801429259448184,0.7503493699625948,5198.390294780539,0.17945205479452056,"{""premium_green"": 0.0027397504590340634, ""regulated_utility"": 0.0069781698223523045, ""volatile_low_cost"": 0.008227285198065613}",0.20860557435115368,20161.208133741216,0.0,3,direct,362.86386919999495,129.65234375
0.2,0.1,0.25,capacity_both,20260724,1.0,3,643.1509026791792,0.18499662551286605,0.39019264189603936,"{""premium_green"": 0.14481079487627743, ""regulated_utility"": 0.4697145936781222, ""volatile_low_cost"": 0.3854746114456004}",0.6300122582823672,3.241030983706652,19.14019377106974,0.6996705115262974,5443.529345262832,0.18059360730593607,"{""premium_green"": 0.0027171523028959622, ""regulated_utility"": 0.00841246592134853, ""volatile_low_cost"": 0.0069297425063490755}",0.21660253253456352,20320.59253545267,0.0,3,direct,392.4158742999425,129.63671875
0.2,0.1,0.25,capacity_both,20260723,1.0,3,636.6426183922378,0.1815784199018689,0.3642492728373996,"{""premium_green"": 0.18992063370810777, ""regulated_utility"": 0.39933285025135834, ""volatile_low_cost"": 0.41074651604053386}",0.6128864563491885,3.189198437255822,18.99162625886932,0.7319637264210432,5547.525049779841,0.18458904109589042,"{""premium_green"": 0.003586494879289481, ""regulated_utility"": 0.007303847460165636, ""volatile_low_cost"": 0.007568561770133923}",0.14721725488828397,19313.521030208765,0.005,3,direct,416.7859342000447,129.68359375
0.2,0.1,0.25,capacity_both,20260722,1.0,3,663.1967504645534,0.18564639800835187,0.37656507098777914,"{""premium_green"": 0.1698888728872835, ""regulated_utility"": 0.45480855198927506, ""volatile_low_cost"": 0.3753025751234415}",0.6323173543861085,3.2294349551407935,19.74321242867193,0.7184499020012042,5639.639408382598,0.17888127853881278,"{""premium_green"": 0.003107638627169952, ""regulated_utility"": 0.008091228692060878, ""volatile_low_cost"": 0.006689260534650415}",0.18994645273466126,19964.236282440408,0.0,3,direct,431.40211390005425,129.640625
0.2,0.1,0.25,capacity_both,20260726,1.0,3,639.7364901099661,0.18806515502007667,0.3412150616474815,"{""premium_green"": 0.2617614884288873, ""regulated_utility"": 0.3790674928054781, ""volatile_low_cost"": 0.35917101876563456}",0.663477654752375,3.3423895070852097,19.75835454198784,0.737075169896085,5364.576245191477,0.1780821917808219,"{""premium_green"": 0.004710711980421916, ""regulated_utility"": 0.006723302435737845, ""volatile_low_cost"": 0.006374204761922397}",0.07820400291772733,17810.738429016506,0.01,3,direct,389.26559260010254,129.73828125
0.2,0.1,0.25,capacity_both,20260727,1.0,3,640.6079714514976,0.18545963311319735,0.35570699347336626,"{""premium_green"": 0.21256564530079916, ""regulated_utility"": 0.4094716756111705, ""volatile_low_cost"": 0.37796267908803044}",0.6392619354879137,3.2780025836032882,19.31609291735562,0.7362856241025544,5466.688246296258,0.1797945205479452,"{""premium_green"": 0.0038773261132843714, ""regulated_utility"": 0.007342718478330503, ""volatile_low_cost"": 0.006759407463179724}",0.1312706868735809,18525.293569606678,0.01,3,direct,386.6645065000048,129.51953125
0.2,0.1,0.25,capacity_both,20260728,1.0,3,650.3052965101771,0.1827100563805025,0.3571371923067435,"{""premium_green"": 0.20835930925845955, ""regulated_utility"": 0.38210723242714023, ""volatile_low_cost"": 0.40953345831440013}",0.6300838318111343,3.2344911830479464,19.61507318979582,0.7223311128379613,5717.725058357233,0.1776255707762557,"{""premium_green"": 0.0037613752522147074, ""regulated_utility"": 0.006775210962529834, ""volatile_low_cost"": 0.007225970862881017}",0.13411609937062718,18869.327023080532,0.0,3,direct,399.5341148999287,129.81640625
0.2,0.1,0.25,capacity_both,20260730,1.0,3,618.891483540735,0.18811541459110423,0.34843385503622193,"{""premium_green"": 0.23601728112804068, ""regulated_utility"": 0.4031443814145733, ""volatile_low_cost"": 0.36083833745738597}",0.6802219482638597,3.3556405307043145,19.581561148010476,0.7620389472682062,5207.8014987441875,0.17831050228310502,"{""premium_green"": 0.004253153955989501, ""regulated_utility"": 0.007170336218531817, ""volatile_low_cost"": 0.006407560053789192}",0.11141806685768851,17801.162760365445,0.01,3,direct,378.57048910006415,129.70703125
0.2,0.1,0.25,capacity_both,20260729,1.0,3,617.609283960329,0.18129754570930973,0.3598221143840008,"{""premium_green"": 0.20634794456953565, ""regulated_utility"": 0.3629081297008493, ""volatile_low_cost"": 0.4307439257296151}",0.6328802494520217,3.2411067689947304,18.896264437122362,0.7109293321214214,5512.604038269527,0.1795662100456621,"{""premium_green"": 0.0037723972924588694, ""regulated_utility"": 0.006491453693354146, ""volatile_low_cost"": 0.007692770018753263}",0.1495973207733865,18267.02030085517,0.0,3,direct,389.34919790003914,129.6875
0.2,0.1,0.25,capacity_both,20260732,1.0,3,602.9023262469514,0.17956831234247805,0.36087702579443004,"{""premium_green"": 0.19954220274546197, ""regulated_utility"": 0.3816064320193595, ""volatile_low_cost"": 0.4188513652351785}",0.6802563414481783,3.3338410278269155,20.090503846895892,0.7591459791479588,5310.156170421904,0.18036529680365296,"{""premium_green"": 0.003635883448108696, ""regulated_utility"": 0.006885644292299872, ""volatile_low_cost"": 0.0075150019399567265}",0.14620610832647762,18650.03505262624,0.01,3,direct,342.24484629998915,129.75390625
0.2,0.1,0.25,capacity_both,20260731,1.0,3,618.8779391449727,0.18086310685849027,0.36351229813578373,"{""premium_green"": 0.21300723789652573, ""regulated_utility"": 0.32845250763598455, ""volatile_low_cost"": 0.45854025446748964}",0.6564665828697985,3.267624149692887,19.835558275025104,0.7740690090320255,5453.848115222421,0.18127853881278538,"{""premium_green"": 0.003945461244696255, ""regulated_utility"": 0.005951942248570624, ""volatile_low_cost"": 0.008230450388011706}",0.16368867771397588,19063.91866467376,0.0,3,direct,378.29648110002745,129.82421875
0.2,0.1,0.25,capacity_both,20260733,1.0,3,671.2913072935128,0.18769245908448046,0.3493580886494801,"{""premium_green"": 0.23328922291470397, ""regulated_utility"": 0.4058444889244369, ""volatile_low_cost"": 0.36086628816085914}",0.6322146434520878,3.240055862776126,19.84309754282925,0.7225679360688272,5655.6889049011925,0.17876712328767122,"{""premium_green"": 0.004255347282127707, ""regulated_utility"": 0.0072277744918591786, ""volatile_low_cost"": 0.006393590554780296}",0.11503684400648861,18815.877965458087,0.02,3,direct,397.21550849999767,129.87890625
0.2,0.1,0.5,capacity_both,20260704,1.0,3,643.5283718232416,0.18770004971330534,0.3521598394289257,"{""premium_green"": 0.22134344357678035, ""regulated_utility"": 0.391964846441821, ""volatile_low_cost"": 0.3866917099813985}",0.6440088924725338,3.2365964549983626,19.863734045287895,0.7258495364521896,5455.589357488449,0.1819634703196347,"{""premium_green"": 0.0040965260266680684, ""regulated_utility"": 0.007119796786993202, ""volatile_low_cost"": 0.0069800242183022}",0.11374760191002764,18154.96925798262,0.0,3,direct,383.351766900043,129.75390625
0.2,0.1,0.5,capacity_both,20260705,1.0,3,638.6882724006457,0.18000848105917044,0.37152543914485664,"{""premium_green"": 0.17462374019044266, ""regulated_utility"": 0.3983877212016963, ""volatile_low_cost"": 0.4269885386078611}",0.6495915499212197,3.2606317018434656,20.93867385173901,0.7289445900993206,5420.466288539874,0.18527397260273973,"{""premium_green"": 0.003283041543408435, ""regulated_utility"": 0.007365328110270082, ""volatile_low_cost"": 0.007879027606595475}",0.16824319894494577,20078.915038659008,0.0,3,direct,372.3995820999844,129.71875
0.2,0.1,0.5,capacity_both,20260706,1.0,3,620.4753386761085,0.18272807963961643,0.351231670766995,"{""premium_green"": 0.22848275316142758, ""regulated_utility"": 0.3592268388007982, ""volatile_low_cost"": 0.41229040803777434}",0.6771474037586134,3.3226497732858853,20.619518383747838,0.7655401449735268,5368.8422487109365,0.1821917808219178,"{""premium_green"": 0.004213541388410775, ""regulated_utility"": 0.006545364309120058, ""volatile_low_cost"": 0.00746027238466099}",0.12253843658423125,18428.869704800643,0.015,3,direct,355.9304341999814,129.65234375
0.2,0.1,0.5,capacity_both,20260707,1.0,3,638.2048071583168,0.1840196143594478,0.34616456345710733,"{""premium_green"": 0.2412231102551999, ""regulated_utility"": 0.37214999439876134, ""volatile_low_cost"": 0.3866268953460389}",0.6491824079997651,3.261945479151335,20.143980833149694,0.7446274997958395,5526.662686315441,0.18127853881278538,"{""premium_green"": 0.004410467792252507, ""regulated_utility"": 0.006742785802713291, ""volatile_low_cost"": 0.006974600286312737}",0.09693585672722627,18049.385547705657,0.01,3,direct,390.9269614999648,129.63671875
0.2,0.1,0.5,capacity_both,20260711,1.0,3,625.4911974397733,0.1799401012599146,0.36659644546641806,"{""premium_green"": 0.1868084852852357, ""regulated_utility"": 0.38358689504513643, ""volatile_low_cost"": 0.4296046196696277}",0.6488675320055347,3.2283616041094207,20.365517614887217,0.7124199678335666,5500.232598765984,0.18310502283105023,"{""premium_green"": 0.003461751376923319, ""regulated_utility"": 0.007042046919941598, ""volatile_low_cost"": 0.007806703986240095}",0.16186408958959508,18821.52310235738,0.01,3,direct,360.921060499968,129.51953125
0.2,0.1,0.5,capacity_both,20260709,1.0,3,660.8736842329989,0.18587296319479873,0.34903242153501557,"{""premium_green"": 0.231074618666315, ""regulated_utility"": 0.38709148446402347, ""volatile_low_cost"": 0.3818338968696615}",0.6400796565814834,3.234662404379104,20.531274818125,0.7366741655614211,5585.149761576334,0.18207762557077625,"{""premium_green"": 0.004252458099211209, ""regulated_utility"": 0.0070271050859124105, ""volatile_low_cost"": 0.006928199371953983}",0.10401124386513905,18669.966198860348,0.0,3,direct,391.6912803000305,129.640625
0.2,0.1,0.5,capacity_both,20260713,1.0,3,616.1352914845153,0.18101617942572537,0.3524240231863621,"{""premium_green"": 0.22996890432274347, ""regulated_utility"": 0.3458723359366846, ""volatile_low_cost"": 0.4241587597405719}",0.6758006890778292,3.320828416002624,20.552716844883374,0.7491737371952911,5397.821431254403,0.179337899543379,"{""premium_green"": 0.0041302242681972995, ""regulated_utility"": 0.006215449403535216, ""volatile_low_cost"": 0.0075881162826053825}",0.12945990361188553,17988.01826353831,0.0,3,direct,345.5583894000156,129.70703125
0.2,0.1,0.5,capacity_both,20260710,1.0,3,620.5061680448373,0.1812138215906179,0.3639533644743944,"{""premium_green"": 0.19427250351442846, ""regulated_utility"": 0.3744634000391328, ""volatile_low_cost"": 0.4312640964464387}",0.6614557104012133,3.277593182527885,20.519010790771233,0.7612174177567304,5293.01423166368,0.1841324200913242,"{""premium_green"": 0.0036514458876048244, ""regulated_utility"": 0.006888656240231648, ""volatile_low_cost"": 0.007873139881296}",0.15799439528800696,19322.461812121877,0.0,3,direct,376.7205318999477,129.73828125
0.2,0.1,0.5,capacity_both,20260714,1.0,3,619.0309513126427,0.18364815153016847,0.3552618085541501,"{""premium_green"": 0.21312823097031705, ""regulated_utility"": 0.3821537023309306, ""volatile_low_cost"": 0.4047180666987524}",0.649630736251125,3.2794205634703917,19.679918765871463,0.7407346025401701,5246.444387588618,0.1815068493150685,"{""premium_green"": 0.0039161023846022575, ""regulated_utility"": 0.006903058027841177, ""volatile_low_cost"": 0.0073315245190633885}",0.1277265571522903,18124.754025874492,0.01,3,direct,388.15081790008117,129.6875
0.2,0.1,0.5,capacity_both,20260708,1.0,3,646.2779968618711,0.18942529491965931,0.3721252111950742,"{""premium_green"": 0.19734273366940852, ""regulated_utility"": 0.47566473834410533, ""volatile_low_cost"": 0.32699252798648615}",0.6488137241338093,3.2545797739476128,19.92777245043516,0.6997334902591466,5350.693754971826,0.183675799086758,"{""premium_green"": 0.003707500016801104, ""regulated_utility"": 0.008660438252954483, ""volatile_low_cost"": 0.005999641638920238}",0.1855480031164647,18983.294988686517,0.01,3,direct,478.30813439993653,129.68359375
0.2,0.1,0.5,capacity_both,20260715,1.0,3,614.2309843311301,0.1855770923693657,0.3620218454051009,"{""premium_green"": 0.19966175173273384, ""regulated_utility"": 0.4308804777374632, ""volatile_low_cost"": 0.36945777052980294}",0.6658600699271211,3.2968844846891443,19.74709472795622,0.7047355110513799,5193.640522016442,0.1821917808219178,"{""premium_green"": 0.0037011079051359023, ""regulated_utility"": 0.007804377390549069, ""volatile_low_cost"": 0.006713692786506836}",0.15414581733648625,18145.399757075695,0.015,3,direct,366.2127690000925,129.75390625
0.2,0.1,0.5,capacity_both,20260712,1.0,3,615.6587979565143,0.17952691451076105,0.38736913478774765,"{""premium_green"": 0.1436978452314589, ""regulated_utility"": 0.4349838635275696, ""volatile_low_cost"": 0.4213182912409714}",0.6756335249960086,3.304912391157389,20.9554540709027,0.7174845933155383,5256.572928154394,0.18299086757990868,"{""premium_green"": 0.0026765330370905746, ""regulated_utility"": 0.007928639521741852, ""volatile_low_cost"": 0.007682498674044243}",0.19419067886407393,20108.11800648557,0.005,3,direct,441.6703883999726,129.81640625
0.2,0.1,0.5,capacity_both,20260716,1.0,3,656.4264646668303,0.1855893559535695,0.3624701431874084,"{""premium_green"": 0.19509456391612467, ""regulated_utility"": 0.41781295565564086, ""volatile_low_cost"": 0.3870924804282344}",0.6126127019238666,3.209454823857291,19.5854608670678,0.7004959784608049,5485.3732974942,0.18458904109589042,"{""premium_green"": 0.0036654339857791884, ""regulated_utility"": 0.0077007114725767345, ""volatile_low_cost"": 0.007092758651233121}",0.1484789278263441,19024.877241219147,0.02,3,direct,378.5163758000126,129.82421875
0.2,0.1,0.5,capacity_both,20260718,1.0,3,653.4701214601561,0.17904128806106948,0.3599107705510148,"{""premium_green"": 0.2293771225568896, ""regulated_utility"": 0.31331457566771465, ""volatile_low_cost"": 0.45730830177539566}",0.6299962622471843,3.2101970881369004,20.85312414249229,0.7243451730150439,5665.485316459762,0.18550228310502284,"{""premium_green"": 0.0043225619964370205, ""regulated_utility"": 0.005812541976666689, ""volatile_low_cost"": 0.008415124337398583}",0.15195411947900395,19805.628971048616,0.02,3,direct,341.0387550999876,129.75390625
0.2,0.1,0.5,capacity_both,20260717,1.0,3,658.9519528637679,0.18158275624965237,0.36800390083934065,"{""premium_green"": 0.18130501766252896, ""regulated_utility"": 0.4084379975033743, ""volatile_low_cost"": 0.4102569848340968}",0.6135890072429101,3.1539285112465443,20.266443017905402,0.6980264967731632,5660.415769888463,0.18687214611872147,"{""premium_green"": 0.0034488482601288417, ""regulated_utility"": 0.007616720673397386, ""volatile_low_cost"": 0.007621645678345914}",0.15263464478104516,19806.172597028017,0.0,3,direct,402.75941619998775,129.87890625
0.2,0.1,0.5,capacity_both,20260720,1.0,3,646.3191695556455,0.18463122191215303,0.34395643214254523,"{""premium_green"": 0.26371123947038455, ""regulated_utility"": 0.3272039059244927, ""volatile_low_cost"": 0.4090848546051228}",0.6429453202795133,3.2519816787827365,20.24555178188102,0.735177646235828,5484.724656165224,0.18333333333333332,"{""premium_green"": 0.004875484219192309, ""regulated_utility"": 0.0060278514892525125, ""volatile_low_cost"": 0.007429997624888468}",0.09691574342315912,18270.657924298335,0.005,3,direct,307.0315579000162,129.65234375
0.2,0.1,0.5,capacity_both,20260719,1.0,3,653.0345669084409,0.18468045904557362,0.3539467358252713,"{""premium_green"": 0.21612950283429816, ""regulated_utility"": 0.38989862558533706, ""volatile_low_cost"": 0.3939718715803649}",0.6256620709214733,3.1929004147462057,19.985222272670097,0.7081518372873778,5599.919203174716,0.18401826484018266,"{""premium_green"": 0.004065480212837579, ""regulated_utility"": 0.007145854732678108, ""volatile_low_cost"": 0.007190491538502587}",0.11856157916404486,18661.980301393764,0.02,3,direct,404.2537134999875,129.71875
0.2,0.1,0.5,capacity_both,20260721,1.0,3,647.6354490043291,0.18305942552152604,0.3541907388633629,"{""premium_green"": 0.21687158103341664, ""regulated_utility"": 0.37555802463369703, ""volatile_low_cost"": 0.4075703943328864}",0.6617502053790407,3.253241492106902,21.09890926301478,0.7138944362550782,5583.718993012788,0.18059360730593607,"{""premium_green"": 0.003957266430745742, ""regulated_utility"": 0.0067505480687323535, ""volatile_low_cost"": 0.007351546231115533}",0.12713254219964654,18688.752077817342,0.005,3,direct,355.539203699911,129.63671875
0.2,0.1,0.5,capacity_both,20260725,1.0,3,607.1909239475357,0.17712452287534894,0.38692680816825964,"{""premium_green"": 0.14907173545955515, ""regulated_utility"": 0.3889609121490512, ""volatile_low_cost"": 0.4619673523913937}",0.6669610016269788,3.2726861236539047,20.820042846096083,0.750653499795593,5144.4021536225455,0.18515981735159817,"{""premium_green"": 0.002805846069593383, ""regulated_utility"": 0.007197166678298889, ""volatile_low_cost"": 0.008501553462153321}",0.20859707795455917,20173.53989830125,0.0,3,direct,360.7521517999703,129.73828125
0.2,0.1,0.5,capacity_both,20260724,1.0,3,643.4002676679444,0.18506374166780776,0.390189634021703,"{""premium_green"": 0.14481855457001086, ""regulated_utility"": 0.469718907877027, ""volatile_low_cost"": 0.3854625375529621}",0.6386627422417598,3.2409500763764147,20.11649631478689,0.6999533043115541,5393.024477244136,0.18755707762557078,"{""premium_green"": 0.0027932056225728258, ""regulated_utility"": 0.008745847805122239, ""volatile_low_cost"": 0.007205238809747823}",0.21660023553801078,20371.29175674413,0.0,3,direct,398.1010346999392,129.70703125
0.2,0.1,0.5,capacity_both,20260723,1.0,3,636.6516968231274,0.18157736302359367,0.36424587051188523,"{""premium_green"": 0.18992879403133742, ""regulated_utility"": 0.39932402089504254, ""volatile_low_cost"": 0.41074718507362}",0.6204685279280736,3.189134238899134,19.754654869112542,0.7322224628919883,5468.319814736897,0.18755707762557078,"{""premium_green"": 0.003626725249844471, ""regulated_utility"": 0.0074356696869301575, ""volatile_low_cost"": 0.007693312825782449}",0.14721226069485516,19273.037668729834,0.005,3,direct,419.54958940006327,129.640625
0.2,0.1,0.5,capacity_both,20260722,1.0,3,663.3896683823798,0.18569618351035916,0.376561856933677,"{""premium_green"": 0.16989691918082003, ""regulated_utility"": 0.45480912706796156, ""volatile_low_cost"": 0.37529395375121843}",0.6404135521233342,3.2293616130245733,20.65120327279182,0.7187126654627864,5579.56254554807,0.18470319634703197,"{""premium_green"": 0.0031866325898584837, ""regulated_utility"": 0.008369906245804765, ""volatile_low_cost"": 0.006913780799039909}",0.18994147192476118,20006.928143889785,0.0,3,direct,433.2821052999934,129.51953125
0.2,0.1,0.5,capacity_both,20260726,1.0,3,639.7719133087548,0.18807267757569557,0.3412125517237533,"{""premium_green"": 0.2617716732997872, ""regulated_utility"": 0.3790542742721394, ""volatile_low_cost"": 0.35917405242807354}",0.669036941951728,3.3423381313353433,20.28505832684159,0.7372874114756742,5316.216651995342,0.18059360730593607,"{""premium_green"": 0.004769143511465825, ""regulated_utility"": 0.0068235561392717995, ""volatile_low_cost"": 0.006466661079855953}",0.07818840064823451,17814.60754003895,0.01,3,direct,387.49675569997635,129.6875
0.2,0.1,0.5,capacity_both,20260727,1.0,3,640.7069520229622,0.18548492786977097,0.3557044951749686,"{""premium_green"": 0.21257477405838707, ""regulated_utility"": 0.4094799428714931, ""volatile_low_cost"": 0.3779452830701199}",0.6459459258842581,3.277943127520059,19.994208866443838,0.7365344057655465,5404.614838363715,0.18310502283105023,"{""premium_green"": 0.003938592840505688, ""regulated_utility"": 0.007484288013615927, ""volatile_low_cost"": 0.006887621428983498}",0.131270112542071,18534.737700154405,0.01,3,direct,388.7578523000702,129.68359375
0.2,0.1,0.5,capacity_both,20260728,1.0,3,650.3929267021097,0.1827311590977925,0.3571353580160638,"{""premium_green"": 0.2083639226763472, ""regulated_utility"": 0.3821068337038585, ""volatile_low_cost"": 0.4095292436197942}",0.6369217232705383,3.2344287449229037,20.317816027815994,0.722525076426445,5650.670755529705,0.18162100456621005,"{""premium_green"": 0.003830639010944819, ""regulated_utility"": 0.006934408604131657, ""volatile_low_cost"": 0.007397052841544515}",0.13411021396229805,18900.67155200012,0.0,3,direct,396.2730934000574,129.75390625
0.2,0.1,0.5,capacity_both,20260730,1.0,3,618.8015453588316,0.18808485899865313,0.34843206759977907,"{""premium_green"": 0.23602594270137622, ""regulated_utility"": 0.40314880857262203, ""volatile_low_cost"": 0.36082524872600186}",0.6863606985872831,3.355583095054599,20.169001270279857,0.7622995112103313,5153.7301425369915,0.18036529680365296,"{""premium_green"": 0.004292126595373018, ""regulated_utility"": 0.007258095964965985, ""volatile_low_cost"": 0.006486307120026301}",0.11141524391416402,17743.375352110856,0.01,3,direct,372.0842107000062,129.82421875
0.2,0.1,0.5,capacity_both,20260729,1.0,3,617.480814150266,0.1812563055742455,0.35982112378846515,"{""premium_green"": 0.2063520891500914, ""regulated_utility"": 0.36290172161255946, ""volatile_low_cost"": 0.43074618923734925}",0.6405506405405852,3.241043681837237,19.643029182604415,0.7111037170628155,5456.846393919941,0.18299086757990868,"{""premium_green"": 0.0038240840979718786, ""regulated_utility"": 0.0066210087979091505, ""volatile_low_cost"": 0.007853993862109904}",0.14959606672483883,18167.393414728413,0.0,3,direct,395.5556067000143,129.81640625
0.2,0.1,0.5,capacity_both,20260731,1.0,3,618.698850553992,0.18080732855842255,0.3635108017625787,"{""premium_green"": 0.21301165865215882, ""regulated_utility"": 0.328449915231484, ""volatile_low_cost"": 0.45853842611635715}",0.6637461150200511,3.267561551925818,20.590629618487792,0.7742679684866083,5385.2007473154645,0.182648401826484,"{""premium_green"": 0.003961602231924429, ""regulated_utility"": 0.0059997889656633, ""volatile_low_cost"": 0.008303448985060705}",0.16368451164279874,18940.695064657466,0.0,3,direct,382.2214080999838,129.75390625
0.2,0.1,0.5,capacity_both,20260732,1.0,3,602.7858796672464,0.1795300226010952,0.3608739479441478,"{""premium_green"": 0.1995488231796489, ""regulated_utility"": 0.3816087697342776, ""volatile_low_cost"": 0.4188424070860735}",0.6873536562996874,3.333774009980843,20.818199937299948,0.7594286262875619,5247.128826596996,0.1821917808219178,"{""premium_green"": 0.003662984666548949, ""regulated_utility"": 0.006960834999567139, ""volatile_low_cost"": 0.00759535841607569}",0.14619572260428337,18554.595564715622,0.01,3,direct,339.4441434999462,129.87890625
0.2,0.1,0.5,capacity_both,20260733,1.0,3,671.2659063652459,0.18768214676189773,0.34935465619274325,"{""premium_green"": 0.23330123588832516, ""regulated_utility"": 0.40584040338145244, ""volatile_low_cost"": 0.3608583607302224}",0.6387128158389751,3.240000155360153,20.502787098282,0.7228298804962832,5600.707679241539,0.18127853881278538,"{""premium_green"": 0.004299989541267226, ""regulated_utility"": 0.007339419590649404, ""volatile_low_cost"": 0.00648844474936197}",0.11502611166208498,18770.76315629151,0.02,3,direct,394.6192276000511,129.65234375
0.2,0.1,1.0,capacity_both,20260704,1.0,3,643.318489111102,0.1876388325281317,0.3521596573470849,"{""premium_green"": 0.22134399831935367, ""regulated_utility"": 0.39196497623283816, ""volatile_low_cost"": 0.38669102544780826}",0.6459741729203501,3.236596454998362,20.01393648050298,0.725862775156384,5431.301192457154,0.18093607305936074,"{""premium_green"": 0.004071635488205577, ""regulated_utility"": 0.007080259743905575, ""volatile_low_cost"": 0.006941712073824915}",0.1137473186089899,18036.54552491525,0.0,3,direct,379.900209799991,129.71875
0.2,0.1,1.0,capacity_both,20260705,1.0,3,638.5334490500264,0.1799648455058311,0.3715250008890304,"{""premium_green"": 0.1746245788501211, ""regulated_utility"": 0.39838798275797954, ""volatile_low_cost"": 0.42698743839189934}",0.6517505489243082,3.2606317018434656,21.12000106353685,0.7289604877737589,5407.844768920908,0.18458904109589042,"{""premium_green"": 0.0032681038230558223, ""regulated_utility"": 0.007337916342490757, ""volatile_low_cost"": 0.007852883944042476}",0.16824190636118574,20006.466277714197,0.0,3,direct,370.7723827000009,129.63671875
0.2,0.1,1.0,capacity_both,20260706,1.0,3,620.3043651185435,0.18267772845255814,0.3512314283343415,"{""premium_green"": 0.22848346616289383, ""regulated_utility"": 0.35922665339317494, ""volatile_low_cost"": 0.41228988044393117}",0.6791893426253902,3.3226497732858853,20.791944708743866,0.7655605580372767,5347.273910870357,0.18139269406392694,"{""premium_green"": 0.004193221027722749, ""regulated_utility"": 0.006515865387729909, ""volatile_low_cost"": 0.00743018299094008}",0.12253760952069159,18346.505119070924,0.015,3,direct,351.3563176000025,129.73828125
0.2,0.1,1.0,capacity_both,20260707,1.0,3,638.10779173131,0.18399164098590842,0.34616445584803446,"{""premium_green"": 0.2412235129613375, ""regulated_utility"": 0.37214966626757673, ""volatile_low_cost"": 0.3866268207710857}",0.6510292461110652,3.261945479151335,20.2990816589175,0.7446356515703194,5497.576290900796,0.18070776255707763,"{""premium_green"": 0.004395942174441212, ""regulated_utility"": 0.006721726697934363, ""volatile_low_cost"": 0.006953107383332183}",0.09693553853983228,18002.838902922093,0.01,3,direct,390.89556079998147,129.70703125
0.2,0.1,1.0,capacity_both,20260709,1.0,3,660.7483637210223,0.18583771637613272,0.34903218133523706,"{""premium_green"": 0.2310753970238385, ""regulated_utility"": 0.38709096031804, ""volatile_low_cost"": 0.3818336426581215}",0.6419435181329457,3.234662404379104,20.693143359047674,0.736692659852378,5557.119491304743,0.1817351598173516,"{""premium_green"": 0.004242825880114212, ""regulated_utility"": 0.007014737853346082, ""volatile_low_cost"": 0.006915952248274839}",0.10401037552946768,18607.058246627104,0.0,3,direct,389.750220399932,129.51953125
0.2,0.1,1.0,capacity_both,20260710,1.0,3,620.43816044963,0.18119396052096381,0.36395258600882463,"{""premium_green"": 0.1942737067346975, ""regulated_utility"": 0.3744652325291177, ""volatile_low_cost"": 0.43126106073618475}",0.6635310829922672,3.277593182527885,20.71532230640299,0.761239477498791,5271.933892512791,0.18424657534246575,"{""premium_green"": 0.0036497112785542816, ""regulated_utility"": 0.006891835893035012, ""volatile_low_cost"": 0.007883110362657337}",0.15799156933432523,19299.997772951123,0.0,3,direct,370.86371649999637,129.6875
0.2,0.1,1.0,capacity_both,20260711,1.0,3,625.3389660313253,0.17989630762194925,0.366596467631025,"{""premium_green"": 0.18680841366608542, ""regulated_utility"": 0.38358703209153694, ""volatile_low_cost"": 0.4296045542423776}",0.6508432683997579,3.2283616041094207,20.533082328262363,0.7124258832787457,5483.941627735945,0.1821917808219178,"{""premium_green"": 0.0034437795009283683, ""regulated_utility"": 0.007005211748169133, ""volatile_low_cost"": 0.007770186833094271}",0.1618640937175282,18733.34167352307,0.01,3,direct,360.12603699998,129.68359375
0.2,0.1,1.0,capacity_both,20260713,1.0,3,616.1048411775467,0.1810072333414705,0.352423990159822,"{""premium_green"": 0.22996897011129422, ""regulated_utility"": 0.34587238368200846, ""volatile_low_cost"": 0.4241586462066973}",0.6776515431469745,3.320828416002624,20.71722315686403,0.7491752855349804,5377.153655673039,0.17922374429223745,"{""premium_green"": 0.004125919662238471, ""regulated_utility"": 0.006209687035858886, ""volatile_low_cost"": 0.007586767731126386}",0.12945978406360203,17968.78407164215,0.0,3,direct,335.9079214000376,129.82421875
