family_definition,family_key,family_size,n_families_in_definition,scope,source,k,broker_count,ablation,metric,test_id,is_headline_72,degenerate,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,alpha,n_headline_tests,n_headline_surviving_holm,n_headline_surviving_bh,worst_headline_p_uncorrected,worst_headline_p_holm,worst_headline_p_bh,bonferroni_alpha_over_family_size,notes
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_both,feeder_coefficient_of_variation,main|k=1|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,2.28274367840728e-37,2.1001241841346975e-35,8.817264836224891e-37,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=1|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,1.847269666872416e-11,5.541809000617248e-10,2.409482174181412e-11,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_both,load_concentration_hhi,main|k=1|bc=2|capacity_both|load_concentration_hhi,False,False,1.515297285283546e-06,3.3336540276238015e-05,1.8183567423402553e-06,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=2|capacity_both|prosumer_self_sufficiency,False,False,2.250437665631186e-25,1.3052538460660877e-23,4.219570623058473e-25,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.957096119029785e-38,2.8388122742685936e-36,1.3648135933983623e-37,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.28274367840728e-37,2.1001241841346975e-35,8.817264836224891e-37,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.847269666872416e-11,5.541809000617248e-10,2.409482174181412e-11,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,1.515297285283546e-06,3.3336540276238015e-05,1.8183567423402553e-06,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,2.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=2|capacity_pricing_only|prosumer_self_sufficiency,False,False,2.250437665631186e-25,1.3052538460660877e-23,4.219570623058473e-25,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,avg_cost_per_agent_eur,main|k=1|bc=3|capacity_both|avg_cost_per_agent_eur,True,False,2.807093004138459e-45,3.200086024717843e-43,4.2106395062076883e-44,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,feeder_coefficient_of_variation,main|k=1|bc=3|capacity_both|feeder_coefficient_of_variation,True,False,7.431718354126906e-41,7.728987088291982e-39,4.9544789027512704e-40,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,main|k=1|bc=3|capacity_both|feeder_peak_to_average_ratio,True,False,1.2806412764261617e-23,5.634821616275112e-22,1.9702173483479413e-23,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,load_concentration_hhi,main|k=1|bc=3|capacity_both|load_concentration_hhi,False,False,0.0860507653963432,1.0,0.09387356225055621,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=3|capacity_both|prosumer_self_sufficiency,False,False,3.4514841468249467e-25,1.93283112222197e-23,6.275425721499903e-25,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.807093004138459e-45,3.200086024717843e-43,4.2106395062076883e-44,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,7.431718354126906e-41,7.728987088291982e-39,4.9544789027512704e-40,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=3|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.2806412764261617e-23,5.634821616275112e-22,1.9702173483479413e-23,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=3|capacity_pricing_only|load_concentration_hhi,False,False,0.0860507653963432,1.0,0.09387356225055621,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,3.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=3|capacity_pricing_only|prosumer_self_sufficiency,False,False,3.4514841468249467e-25,1.93283112222197e-23,6.275425721499903e-25,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_both|avg_cost_per_agent_eur,True,False,1.2203451354356745e-43,1.3179727462705284e-41,1.046010116087721e-42,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_both|feeder_coefficient_of_variation,True,False,2.1910500144425977e-42,2.3225130153091534e-40,1.6432875108319483e-41,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_both|feeder_peak_to_average_ratio,True,False,4.77610362698723e-27,3.1522283938115715e-25,1.0234507772115492e-26,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,load_concentration_hhi,main|k=1|bc=5|capacity_both|load_concentration_hhi,False,False,0.0551220049087091,0.7717080687219274,0.061246672120787896,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_both,prosumer_self_sufficiency,main|k=1|bc=5|capacity_both|prosumer_self_sufficiency,False,False,8.001620655355813e-23,3.3606806752494412e-21,1.2002430983033719e-22,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=1|bc=5|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2203451354356745e-43,1.3179727462705284e-41,1.046010116087721e-42,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=1|bc=5|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.1910500144425977e-42,2.3225130153091534e-40,1.6432875108319483e-41,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=1|bc=5|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,4.77610362698723e-27,3.1522283938115715e-25,1.0234507772115492e-26,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,load_concentration_hhi,main|k=1|bc=5|capacity_pricing_only|load_concentration_hhi,False,False,0.0551220049087091,0.7717080687219274,0.061246672120787896,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,1.0,5.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=1|bc=5|capacity_pricing_only|prosumer_self_sufficiency,False,False,8.001620655355813e-23,3.3606806752494412e-21,1.2002430983033719e-22,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.0557654875149644e-32,3.862556661640114e-34,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,1.8805395908408104e-18,6.880022893320038e-20,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,8.586823856644327e-30,2.9474223764225383e-31,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,load_concentration_hhi,main|k=2|bc=2|capacity_both|load_concentration_hhi,False,False,1.8657051289302786e-07,4.850833335218724e-06,2.3321314111628483e-07,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_both,prosumer_self_sufficiency,main|k=2|bc=2|capacity_both|prosumer_self_sufficiency,False,False,1.238188502784342e-18,4.4574786100236314e-17,1.7277048876060587e-18,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=2|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.2875188872133712e-34,1.0557654875149644e-32,3.862556661640114e-34,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=2|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,4.701348977102026e-20,1.8805395908408104e-18,6.880022893320038e-20,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=2|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.1298452442953063e-31,8.586823856644327e-30,2.9474223764225383e-31,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,load_concentration_hhi,main|k=2|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,1.8657051289302786e-07,4.850833335218724e-06,2.3321314111628483e-07,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,2.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=2|bc=2|capacity_pricing_only|prosumer_self_sufficiency,False,False,1.238188502784342e-18,4.4574786100236314e-17,1.7277048876060587e-18,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,avg_cost_per_agent_eur,main|k=2|bc=3|capacity_both|avg_cost_per_agent_eur,True,False,1.643048933355055e-32,1.2815781680169429e-30,4.481042545513786e-32,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,feeder_coefficient_of_variation,main|k=2|bc=3|capacity_both|feeder_coefficient_of_variation,True,False,2.1286960724814867e-28,1.4900872507370408e-26,4.912375551880354e-28,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,feeder_peak_to_average_ratio,main|k=2|bc=3|capacity_both|feeder_peak_to_average_ratio,True,False,1.841671852383224e-36,1.6206712300972372e-34,6.500018302529026e-36,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,load_concentration_hhi,main|k=2|bc=3|capacity_both|load_concentration_hhi,False,False,0.3264048298737176,1.0,0.330564510601521,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_both,prosumer_self_sufficiency,main|k=2|bc=3|capacity_both|prosumer_self_sufficiency,False,False,5.123442512672816e-17,1.639501604055301e-15,6.831256683563754e-17,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=2|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,1.643048933355055e-32,1.2815781680169429e-30,4.481042545513786e-32,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=2|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,2.1286960724814867e-28,1.4900872507370408e-26,4.912375551880354e-28,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=2|bc=3|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.841671852383224e-36,1.6206712300972372e-34,6.500018302529026e-36,True,True,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
F1_main_sweep_primary_120,main_sweep_primary_120,120,1,main_sweep,main_sweep_real,2.0,3.0,capacity_pricing_only,load_concentration_hhi,main|k=2|bc=3|capacity_pricing_only|load_concentration_hhi,False,False,0.3264048298737176,1.0,0.330564510601521,False,False,0.05,,,,,,,0.0004166666666666667,shipped primary family: the main D8 sweep's 120 real (non-degenerate) paired tests; reference row set
