scope,k,broker_count,ablation,metric,metric_label,n_seeds,paired_mean_diff,paired_mean_pct_change,paired_dz,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,ci95_t_lo,ci95_t_hi,ci95_boot_lo,ci95_boot_hi,ci_disagreement_flag,ci_disagreement_detail,ci_width_ratio,degenerate,correction_family,correction_family_size,family_size_primary,family_size_alternative,family_size_monopoly_secondary,bootstrap_seed,n_bootstrap,alpha,metric3_sign_convention,notes
main_sweep,2.0,2,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,2,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,2,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,2,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,3,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,3,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,-1.8503717077085942e-18,-5.254407986291476e-16,0.0,1.0,1.0,1.0,False,False,-5.63480677327792e-18,1.934063357860732e-18,-5.551115123125783e-18,0.0,False,,1.3634864280884684,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,3,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,3,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,3,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,5,capacity_pnl_only,avg_cost_per_agent_eur,Avg cost per agent (EUR/year),30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,5,capacity_pnl_only,load_concentration_hhi,Load concentration HHI,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,5,capacity_pnl_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,5,capacity_pnl_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
main_sweep,2.0,5,capacity_pnl_only,prosumer_self_sufficiency,Prosumer self-sufficiency,30,0.0,0.0,0.0,1.0,1.0,1.0,False,False,0.0,0.0,0.0,0.0,False,,1.0,True,excluded_degenerate_main_sweep,0,120,180,8,20260704,10000,0.05,,"deterministic identity: capacity_pnl_only cannot alter this quantity by construction (D6, the P&L channel writes nothing into any price or physical quantity); excluded from the primary correction family; p_holm/p_bh set to 1.0 by convention, not computed from a zero-variance test"
monopoly_supplement,0.5,1,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,-0.002945172381803192,-0.07915077595470364,-0.0922974441022817,0.6170048801019878,0.8561174963641656,0.6170048801019878,False,False,-0.014860404183423522,0.008970059419817137,-0.014047758460593973,0.007982555679786623,False,,1.0817123828280082,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,0.5,1,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.11059317330957313,-16.258652016736047,-70.32700508893456,2.430961701149715e-55,1.944769360919772e-54,1.944769360919772e-54,True,True,-0.11118037547387864,-0.11000597114526763,-0.11116206938245626,-0.11005197023464144,False,,1.0579274210981784,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,1.0,1,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.020114368662305464,0.5750306740865732,0.14675109464269803,0.4280587481820828,0.8561174963641656,0.48920999792238035,False,False,-0.03106636504061273,0.07129510236522366,-0.025211257000415613,0.06999896460881046,False,,1.0751100635597863,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,1.0,1,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.04617560153027901,-6.78924012224068,-26.961870414074035,2.8422465170299172e-43,1.989572561920942e-42,1.1368986068119669e-42,True,True,-0.046815106605969256,-0.04553609645458877,-0.04679224505516832,-0.045592146840753675,False,,1.0657545657663827,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,1.5,1,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.14912866100768488,4.245555742993636,3.1960724135673373,5.868834076736169e-17,2.3475336306944674e-16,9.390134522777869e-17,True,True,0.1317055397572393,0.16655178225813044,0.13283049364334573,0.16558580167158318,False,,1.0638349812143775,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,1.5,1,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.007226136681307131,-1.0636354092275393,-9.583363954674232,2.6648958996463915e-30,1.3324479498231958e-29,5.329791799292783e-30,True,True,-0.0075076958284515756,-0.006944577534162686,-0.00749413771813745,-0.00697085582242165,False,,1.0761279893289575,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,2.0,1,capacity_pricing_only,feeder_peak_to_average_ratio,Feeder peak-to-average ratio,30,0.5886667343547087,16.735980720496023,16.552016527026108,3.849192335047318e-37,2.3095154010283906e-36,1.0264512893459514e-36,True,True,0.5753866744445165,0.6019467942649009,0.5757703472518194,0.6007323388354008,False,,1.0640224651727794,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
monopoly_supplement,2.0,1,capacity_pricing_only,feeder_coefficient_of_variation,Feeder coefficient of variation,30,-0.0006518733521109728,-0.0962043183058247,-2.5720635156680514,1.675284759032929e-14,5.025854277098787e-14,2.2337130120439053e-14,True,True,-0.0007465107934433998,-0.0005572359107785459,-0.0007434071453813686,-0.0005629905828646115,False,,1.0490992624209543,False,secondary_monopoly_supplement_real,8,120,180,8,20260704,10000,0.05,metric3 sign convention: negative (ablation - disabled) diff means IMPROVED stability (lower CoV / lower peak-to-average ratio); positive means worsened.,"supplementary broker_count=1 monopoly arm (Phase 8); corrected within its own 8-test secondary family, not pooled with the 120-test primary main-sweep family"
